,TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,label
38,2022-03-13 15:45:50.998,1.3312678,1.6586207,1.4448851,1.203077,1.0015129,0.7895364,1.3572,0.849582,0.68458116,0.54638064,0.93597674,0.73157614,0.49784032,0.22799768,0.39781687,0.68074095,-0.16539755,-0.07023534,-0.19811967,-0.10370397,837.28937,823.1868,810.293,829.6337,787.72894,0.04278564453125,-0.02496337890625,1.00830078125,2.811279296875,-3.12530517578125,-2.893524169921875,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
39,2022-03-13 15:45:52.007,1.1416063,1.0318829,1.0099162,1.066637,0.9682073,0.96586776,0.73051983,0.61710024,0.88211495,0.49011576,0.6318958,0.4828873,0.56044275,0.36196908,0.17798847,0.3835499,-0.0200374,-0.057253286,-0.29137605,-0.21631983,841.7216,833.663,819.9634,836.08057,888.46155,0.04254150390625,-0.01934814453125,1.00543212890625,3.476715087890625,-3.132781982421875,-1.89910888671875,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
40,2022-03-13 15:45:52.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
41,2022-03-13 15:45:53.020,1.4125842,1.0327123,1.1511312,1.3301374,0.7961082,0.9604255,0.7721271,0.54024076,0.7388366,0.43194282,0.640336,0.600041,0.48754162,0.3435315,0.20580535,0.43082368,-0.049680702,-0.08473765,-0.27507934,-0.118024655,915.4579,783.2967,757.9121,899.7436,804.2491,0.04144287109375,-0.02337646484375,1.0010986328125,3.349609375,-4.23187255859375,-2.22808837890625,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
42,2022-03-13 15:45:53.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
43,2022-03-13 15:45:54.026,1.5457315,1.0327123,1.2466725,1.4434148,0.65251845,0.9604255,0.8681191,0.48278844,0.62642604,0.43194282,0.54605246,0.5998228,0.3937222,0.3435315,0.27049085,0.46756047,-0.10664486,-0.08473765,-0.24220991,-0.049206447,815.5311,816.337,789.34064,806.26373,778.0586,0.05377197265625,-0.02740478515625,1.00250244140625,3.252410888671875,-3.416900634765625,-2.758941650390625,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
44,2022-03-13 15:45:55.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
45,2022-03-13 15:45:55.039,1.5457315,1.0327123,1.2466725,1.305735,0.65251845,0.9604255,0.8681191,1.2766078,0.62642604,0.43194282,0.54605246,1.1610185,0.3937222,0.3435315,0.27049085,0.9501983,-0.10664486,-0.08473765,-0.24220991,-0.040546615,810.696,829.6337,832.0513,806.6667,784.90845,0.04791259765625,-0.01507568359375,1.00372314453125,3.5589599609375,-5.121612548828125,-2.564544677734375,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
46,2022-03-13 15:45:56.049,1.0188293,1.2715129,0.9413474,1.1412437,1.2796999,0.5370114,0.7882745,1.2688143,1.3944834,0.82059276,0.6298895,1.3372774,0.5276549,0.32001287,0.32844874,0.76359725,0.104950465,0.0409654,-0.43716016,0.049576852,806.26373,794.57874,799.81683,813.1135,839.304,0.05145263671875,-0.0174560546875,1.0032958984375,3.1402587890625,-3.768310546875,-2.519683837890625,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
47,2022-03-13 15:45:56.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
48,2022-03-13 15:45:57.064,1.3577725,1.2733308,1.0817443,1.3311418,1.3390081,0.6807625,1.0477785,1.4709713,1.2312928,0.5705898,0.6407832,1.3303632,0.65677196,0.2221904,0.26854852,0.6135021,0.11813913,0.048239037,-0.4329475,0.09254838,796.1905,799.011,812.3077,795.78754,765.16486,0.0439453125,-0.0206298828125,1.003173828125,3.63372802734375,-4.583282470703125,-1.77947998046875,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
49,2022-03-13 15:45:58.087,1.4130285,1.3016189,1.1809374,1.3238101,0.81340665,0.7370045,1.1827987,0.8184052,0.421034,0.56294286,0.5914019,0.66023564,0.38004422,0.20709659,0.2793617,0.22292145,-0.09505272,0.06654194,-0.4013304,0.10476213,862.674,828.8278,822.7839,859.0476,812.71063,0.04144287109375,-0.0208740234375,1.0087890625,3.22998046875,-2.37762451171875,-2.91595458984375,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
50,2022-03-13 15:45:58.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
51,2022-03-13 15:45:59.090,1.3003072,1.2549946,1.1809374,1.1576103,0.57334554,0.44901565,1.1827987,0.46215385,0.27121106,0.667495,0.5914019,0.38178742,0.34709087,0.5135559,0.2793617,0.20651324,-0.072335474,-0.14173256,-0.4013304,0.13192265,771.6117,812.71063,805.4579,786.52014,794.9817,0.0528564453125,-0.0194091796875,0.99749755859375,3.03558349609375,-3.54400634765625,-2.145843505859375,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
52,2022-03-13 15:46:00.104,1.3003072,1.2594658,1.1809374,1.1576103,0.57334554,1.0454985,1.1827987,0.46215385,0.27121106,0.88872385,0.5914019,0.38178742,0.34709087,0.302661,0.2793617,0.20651324,-0.072335474,-0.07593721,-0.4013304,0.13192265,747.8388,777.25275,790.54944,770.0,765.16486,0.054443359375,-0.01800537109375,1.00408935546875,3.686065673828125,-3.207550048828125,-2.504730224609375,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
53,2022-03-13 15:46:01.129,1.4470159,1.3206795,1.1809374,1.4897023,1.260653,1.073523,1.1827987,1.3774124,0.84824723,0.77509,0.5914019,1.0105388,0.6185473,0.31686082,0.2793617,0.5987037,-0.20468137,-0.014859345,-0.4013304,-0.079084724,790.9524,808.68134,802.23444,810.696,754.68866,0.0562744140625,-0.014892578125,1.0008544921875,3.671112060546875,-3.521575927734375,-2.37762451171875,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
54,2022-03-13 15:46:02.143,1.4451598,1.3668042,1.1809374,1.5777179,1.1411343,0.7360071,1.1827987,1.2017771,0.85247314,0.67518896,0.5914019,1.0799843,0.44996825,0.3832516,0.2793617,0.43050486,-0.14777112,0.026936052,-0.4013304,-0.12147465,774.0293,783.69965,791.3553,795.38464,853.8095,0.05206298828125,-0.01922607421875,0.9969482421875,3.162689208984375,-3.12530517578125,-2.699127197265625,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
55,2022-03-13 15:46:03.150,1.0872341,1.1941714,0.98150325,1.0754957,0.4999219,0.53721094,0.67590624,0.7595893,0.56271416,0.7712615,0.5257533,0.5295201,0.43980607,0.32004017,0.21700332,0.47766003,-0.18677548,-0.044787053,-0.47005227,0.16578998,859.0476,827.619,830.4396,859.45056,761.53845,0.051513671875,-0.02081298828125,0.998779296875,3.312225341796875,-2.848663330078125,-2.878570556640625,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
56,2022-03-13 15:46:04.160,1.4163027,1.3188094,1.2419925,1.2261771,0.79592574,0.5981552,0.75599504,0.7500219,0.87220746,0.79271096,0.6708704,0.809101,0.4139194,0.32593378,0.1353771,0.42515796,-0.2130691,-0.044583116,-0.56949306,0.07773728,803.8461,770.0,776.04395,802.23444,729.707,0.0528564453125,-0.01983642578125,1.0057373046875,3.536529541015625,-3.850555419921875,-2.452392578125,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
57,2022-03-13 15:46:05.171,1.5472409,1.4719108,1.4263495,1.3825729,0.74151623,0.61571443,0.8434891,0.6649892,1.1079491,0.48595673,0.59775496,0.7999637,0.4376314,0.3573798,0.048594307,0.36541617,-0.07751707,-0.06771587,-0.7162934,-0.05251539,826.0073,797.8022,807.8755,831.2454,919.0842,0.04803466796875,-0.02056884765625,1.0,3.09539794921875,-3.7982177734375,-2.5421142578125,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
58,2022-03-13 15:46:05.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
59,2022-03-13 15:46:06.189,1.5159805,1.0145326,1.4263495,1.3975072,0.7936838,0.5566155,0.8434891,0.57401407,0.975367,0.5537484,0.59775496,0.70317763,0.56637275,0.3163978,0.048594307,0.60788554,-0.012176513,0.046366975,-0.7162934,-0.044705626,857.4359,823.9927,822.381,845.34796,957.76556,0.04864501953125,-0.01708984375,0.99725341796875,3.3197021484375,-2.863616943359375,-2.385101318359375,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
60,2022-03-13 15:46:07.208,1.4442085,1.3195981,1.2151127,1.3975072,0.81911737,0.60388887,0.29213583,0.57401407,0.7918355,0.6738349,0.11581741,0.70317763,0.5755185,0.40321746,0.3587019,0.60788554,-0.017884342,-0.07957951,-0.19622304,-0.044705626,903.36993,851.79486,853.8095,898.93774,823.5897,0.054443359375,-0.01885986328125,0.9998779296875,3.72344970703125,-3.790740966796875,-1.80938720703125,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
61,2022-03-13 15:46:07.623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
62,2022-03-13 15:46:08.222,1.4442085,1.3270334,1.2171133,1.3975072,0.81911737,0.75018847,0.29549047,0.57401407,0.7918355,0.71385187,0.073536895,0.70317763,0.5755185,0.35974455,0.33738983,0.60788554,-0.017884342,-0.14233105,-0.22295985,-0.044705626,888.86444,834.0659,838.49817,870.32965,853.00366,0.04937744140625,-0.02593994140625,1.00115966796875,3.162689208984375,-3.237457275390625,-2.400054931640625,1.0,1.0,1.0,1.0,1.0,75.0,,Positive
63,2022-03-13 15:46:09.228,1.4442085,1.3270334,1.2171133,1.3975072,0.81911737,0.75018847,0.29549047,0.57401407,0.7918355,0.71385187,0.073536895,0.70317763,0.5755185,0.35974455,0.33738983,0.60788554,-0.017884342,-0.14233105,-0.22295985,-0.044705626,855.82416,836.4835,832.4542,846.9597,749.0476,0.04718017578125,-0.0225830078125,1.00982666015625,3.529052734375,-3.96270751953125,-1.854248046875,1.0,2.0,1.0,1.0,2.0,80.0,,Positive
64,2022-03-13 15:46:10.246,1.4442085,1.3270334,1.2306603,1.2193073,0.81911737,0.75018847,0.8470116,1.0091331,0.7918355,0.71385187,0.3987192,0.77260137,0.5755185,0.35974455,0.19176231,0.50351894,-0.017884342,-0.14233105,-0.13384302,0.0599964,854.21246,867.9121,859.45056,858.24176,834.0659,0.05731201171875,-0.02874755859375,1.00628662109375,3.87298583984375,-3.521575927734375,-2.16827392578125,1.0,1.0,1.0,1.0,1.0,80.0,,Positive
65,2022-03-13 15:46:11.180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Positive
